,Intervalo V [m/s],Real,Acum Real,Weibull,Acum Weibull,Rayleigh,Acum Rayleigh
0,0-1,0.06498015873015874,0.06498015873015874,0.10841288566587728,0.10841288566587728,0.06660082075804405,0.06660082075804405
1,1-2,0.13392857142857142,0.19890873015873017,0.12229418473002741,0.2307070703959047,0.08874901160305534,0.1553498323610994
2,2-3,0.14856150793650794,0.34747023809523814,0.12103590623750525,0.35174297663341,0.10365528112997,0.25900511349106936
3,3-4,0.10416666666666667,0.4516369047619048,0.11247549349039104,0.464218470123801,0.11081913529488331,0.36982424878595266
4,4-5,0.07614087301587301,0.5277777777777778,0.10039632651611484,0.5646147966399159,0.11067752457201853,0.4805017733579712
5,5-6,0.0662202380952381,0.5939980158730159,0.08701747244555783,0.6516322690854737,0.10441796363781335,0.5849197369957845
6,6-7,0.05828373015873016,0.652281746031746,0.07369115033754328,0.7253234194230169,0.0936947147993088,0.6786144517950933
7,7-8,0.051835317460317464,0.7041170634920635,0.06121581293197569,0.7865392323549926,0.08031770128524589,0.7589321530803391
8,8-9,0.051835317460317464,0.7559523809523809,0.05001919992368465,0.8365584322786772,0.06597773752341674,0.8249098906037559
9,9-10,0.047619047619047616,0.8035714285714286,0.040280865363589116,0.8768392976422663,0.052051458682465336,0.8769613492862212
10,10-11,0.051835317460317464,0.855406746031746,0.032018925280361765,0.9088582229226281,0.039503079440415985,0.9164644287266371
11,11-12,0.04538690476190476,0.9007936507936508,0.025152250465912213,0.9340104733885403,0.028875948114825117,0.9453403768414622
12,12-13,0.042162698412698416,0.9429563492063492,0.019544545793917064,0.9535550191824573,0.020350458961302345,0.9656908358027646
13,13-14,0.022321428571428572,0.9652777777777778,0.015034753372101455,0.9685897725545588,0.013838321185681976,0.9795291569884466
14,14-15,0.016865079365079364,0.9821428571428572,0.01145716625730187,0.9800469388118607,0.009085268062179009,0.9886144250506256
15,15-16,0.01066468253968254,0.9928075396825398,0.008653939708355153,0.9887008785202158,0.005761849806307315,0.9943762748569329
16,16-17,0.00496031746031746,0.9977678571428572,0.0064821370897282645,0.995183015609944,0.003531364942169244,0.9979076397991021
17,17-18,0.002232142857142857,1.0,0.004816984390055888,0.9999999999999999,0.0020923602008978614,1.0
