,Intervalo V [m/s],Real,Acum Real,Weibull,Acum Weibull,Rayleigh,Acum Rayleigh
0,0-1,0.05654761904761905,0.05654761904761905,0.11086181816089,0.11086181816089,0.07790995959626379,0.07790995959626379
1,1-2,0.14756944444444445,0.2041170634920635,0.13685660839617628,0.24771842655706627,0.11105542542929842,0.1889653850255622
2,2-3,0.15252976190476192,0.3566468253968254,0.13976700272678944,0.3874854292838557,0.1305882134005187,0.3195535984260809
3,3-4,0.1307043650793651,0.48735119047619047,0.12981161585786763,0.5172970451417234,0.13590676853383973,0.45546036695992065
4,4-5,0.09424603174603174,0.5815972222222222,0.11319132317180843,0.6304883683135318,0.12888438471167904,0.5843447516715997
5,5-6,0.078125,0.6597222222222222,0.09408701771121405,0.7245753860247459,0.11304560017605222,0.697390351847652
6,6-7,0.061507936507936505,0.7212301587301587,0.07521011931871328,0.7997855053434592,0.0925039959431855,0.7898943477908374
7,7-8,0.0662202380952381,0.7874503968253969,0.05814473039179084,0.85793023573525,0.07100667846626253,0.8609010262571
8,8-9,0.06721230158730158,0.8546626984126985,0.04364589091566498,0.9015761266509149,0.05131808128374069,0.9122191075408407
9,9-10,0.049107142857142856,0.9037698412698414,0.03190332540849839,0.9334794520594133,0.03501087989530105,0.9472299874361417
10,10-11,0.04365079365079365,0.947420634920635,0.022759201348149762,0.9562386534075631,0.022590357449382585,0.9698203448855243
11,11-12,0.029265873015873016,0.976686507936508,0.015873628186805547,0.9721122815943687,0.013805538386153277,0.9836258832716775
12,12-13,0.011904761904761904,0.9885912698412699,0.010839798743814539,0.9829520803381833,0.007999720755961276,0.9916256040276388
13,13-14,0.007192460317460317,0.9957837301587302,0.007256297904187884,0.9902083782423712,0.004399131198129556,0.9960247352257683
14,14-15,0.003224206349206349,0.9990079365079366,0.00476652059305694,0.9949748988354281,0.002297386545806723,0.998322121771575
15,15-16,0.000744047619047619,0.9997519841269843,0.0030751209764489033,0.998050019811877,0.0011400512366023794,0.9994621730081773
16,16-17,0.000248015873015873,1.0000000000000002,0.0019499801881232028,1.0000000000000002,0.000537826991822484,0.9999999999999998
