,Intervalo V [m/s],Real,Acum Real,Weibull,Acum Weibull,Rayleigh,Acum Rayleigh
0,0-1,0.014351851851851852,0.014351851851851852,0.01088272851445232,0.01088272851445232,0.02024329605081812,0.02024329605081812
1,1-2,0.030555555555555555,0.04490740740740741,0.02535676153676324,0.03623949005121556,0.03686860644534796,0.05711190249616608
2,2-3,0.05138888888888889,0.0962962962962963,0.04063108027669647,0.07687057032791203,0.051632722298967273,0.10874462479513336
3,3-4,0.06342592592592593,0.1597222222222222,0.05523903730421678,0.1321096076321288,0.06387192637355112,0.17261655116868446
4,4-5,0.05162037037037037,0.21134259259259258,0.06799992066184354,0.20010952829397236,0.0731268741906355,0.24574342535931998
5,5-6,0.04722222222222222,0.2585648148148148,0.07798580067711355,0.2780953289710859,0.07916829751599608,0.32491172287531606
6,6-7,0.044444444444444446,0.30300925925925926,0.0845697974952462,0.3626651264663321,0.08199813544929756,0.4069098583246136
7,7-8,0.047453703703703706,0.350462962962963,0.087466802550794,0.45013192901712606,0.08182785600121602,0.48873771432582963
8,8-9,0.05277777777777778,0.40324074074074073,0.08674019488511299,0.536872123902239,0.07903855243204784,0.5677762667578775
9,9-10,0.059027777777777776,0.4622685185185185,0.0827675345501182,0.6196396584523572,0.07412929182607557,0.641905558583953
10,10-11,0.07291666666666667,0.5351851851851852,0.07616973743912246,0.6958093958914797,0.0676609474508987,0.7095665060348517
11,11-12,0.09212962962962963,0.6273148148148149,0.06771601019548017,0.7635254060869598,0.06020237296012665,0.7697688789949784
12,12-13,0.09722222222222222,0.7245370370370371,0.058220851325892845,0.8217462574128527,0.05228448166318497,0.8220533606581634
13,13-14,0.09351851851851851,0.8180555555555556,0.04844951942436184,0.8701957768372145,0.04436591458563718,0.8664192752438006
14,14-15,0.08564814814814815,0.9037037037037038,0.03904502342448076,0.9092408002616953,0.03681190219078821,0.9032311774345888
15,15-16,0.050462962962962966,0.9541666666666667,0.030484100068366552,0.9397249003300618,0.029886001226407027,0.9331171786609959
16,16-17,0.03148148148148148,0.9856481481481482,0.02306338369537598,0.9627882840254378,0.023752884592894794,0.9568700632538907
17,17-18,0.011111111111111112,0.9967592592592592,0.01691154522541588,0.9796998292508536,0.018489421193272515,0.9753594844471631
18,18-19,0.0030092592592592593,0.9997685185185184,0.01201962881272344,0.9917194580635771,0.014100924326740368,0.9894604087739035
19,19-20,0.0002314814814814815,0.9999999999999999,0.008280541936422664,0.9999999999999998,0.01053959122609645,1.0
