,Intervalo V [m/s],Real,Acum Real,Weibull,Acum Weibull,Rayleigh,Acum Rayleigh
0,0-1,0.021527777777777778,0.021527777777777778,0.02887018940125291,0.02887018940125291,0.030673553479241163,0.030673553479241163
1,1-2,0.043287037037037034,0.06481481481481481,0.05113787222732484,0.08000806162857775,0.04983461249652755,0.08050816597576871
2,2-3,0.08194444444444444,0.14675925925925926,0.06858920332268285,0.1485972649512606,0.06596320718236072,0.14647137315812941
3,3-4,0.09351851851851851,0.24027777777777776,0.08104632160790924,0.22964358655916983,0.07825204126847454,0.22472341442660396
4,4-5,0.0699074074074074,0.3101851851851852,0.08850175017805299,0.31814533673722284,0.08626271687395154,0.3109861313005555
5,5-6,0.05324074074074074,0.36342592592592593,0.09125659538579589,0.40940193212301873,0.08994027838642757,0.4009264096869831
6,6-7,0.044675925925925924,0.4081018518518519,0.08989248319469112,0.49929441531770985,0.08958052645643981,0.49050693614342294
7,7-8,0.05717592592592593,0.4652777777777778,0.08519026640689537,0.5844846817246052,0.08575931466690558,0.5762662508103286
8,8-9,0.058333333333333334,0.5236111111111111,0.07803174363158441,0.6625164253561896,0.0792380094709595,0.655504260281288
9,9-10,0.0763888888888889,0.6000000000000001,0.06930479155399147,0.7318212169101811,0.07086119487804224,0.7263654551593303
10,10-11,0.0875,0.6875000000000001,0.05982483426527169,0.7916460511754528,0.061461558969947996,0.7878270141292782
11,11-12,0.08518518518518518,0.7726851851851853,0.0502796478037042,0.841925698979157,0.05178336919683834,0.8396103833261166
12,12-13,0.07013888888888889,0.8428240740740741,0.04119938233858361,0.8831250813177407,0.042431082629220386,0.882041465955337
13,13-14,0.06365740740740741,0.9064814814814816,0.03294965894106153,0.9160747402588022,0.033844594765094875,0.9158860607204318
14,14-15,0.03680555555555556,0.9432870370370371,0.02574294408022993,0.9418176843390321,0.02629837569396843,0.9421844364144002
15,15-16,0.031712962962962964,0.9750000000000001,0.019662170653073113,0.9614798549921052,0.019918886913347783,0.962103323327748
16,16-17,0.017592592592592594,0.9925925925925927,0.014690570765513772,0.9761704257576189,0.01471341200331449,0.9768167353310624
17,17-18,0.005092592592592593,0.9976851851851853,0.010742568553511361,0.9869129943111303,0.010603603309152254,0.9874203386402146
18,18-19,0.0016203703703703703,0.9993055555555557,0.007691953476835945,0.9946049477879663,0.007458240483648529,0.9948785791238631
19,19-20,0.0006944444444444445,1.0000000000000002,0.00539505221203367,0.9999999999999999,0.005121420876136861,1.0
