,Intervalo V [m/s],Real,Acum Real,Weibull,Acum Weibull,Rayleigh,Acum Rayleigh
0,0-1,0.004256272401433692,0.004256272401433692,0.0064999553202522735,0.0064999553202522735,0.01889643185537834,0.01889643185537834
1,1-2,0.017025089605734768,0.02128136200716846,0.01865058627604506,0.025150541596297333,0.03781798894528593,0.05671442080066427
2,2-3,0.04256272401433692,0.06384408602150538,0.03389198816590382,0.05904252976220116,0.05460823328327076,0.11132265408393503
3,3-4,0.049507168458781364,0.11335125448028674,0.05047692165738224,0.1095194514195834,0.06841993459888468,0.17974258868281973
4,4-5,0.07661290322580645,0.1899641577060932,0.06667260414968908,0.17619205556927248,0.07867462100767347,0.2584172096904932
5,5-6,0.062275985663082435,0.25224014336917566,0.08078820599283404,0.2569802615621065,0.08509875141327437,0.3435159611037676
6,6-7,0.04838709677419355,0.3006272401433692,0.0913467947751012,0.34832705633720773,0.08772370050315195,0.4312396616069195
7,7-8,0.061155913978494625,0.36178315412186385,0.09728692251339005,0.4456139788505978,0.08685252169049051,0.51809218329741
8,8-9,0.07459677419354839,0.4363799283154122,0.09812379243266531,0.5437377712832631,0.08300098134493672,0.6010931646423467
9,9-10,0.06854838709677419,0.5049283154121864,0.09401887367634484,0.6377566449596079,0.07682322946622785,0.6779163941085746
10,10-11,0.07728494623655914,0.5822132616487455,0.08573238629009694,0.7234890312497049,0.06903335536639776,0.7469497494749724
11,11-12,0.09946236559139784,0.6816756272401434,0.07446541182281348,0.7979544430725184,0.0603330638034439,0.8072828132784163
12,12-13,0.09789426523297491,0.7795698924731184,0.06162904000339733,0.8595834830759157,0.05135324141985779,0.8586360546982741
13,13-14,0.08848566308243727,0.8680555555555556,0.04859695518044638,0.9081804382563621,0.04261391968403843,0.9012499743823125
14,14-15,0.069668458781362,0.9377240143369175,0.036498858711765135,0.9446792969681272,0.0345037757141966,0.9357537500965091
15,15-16,0.03808243727598566,0.9758064516129032,0.026095535591824155,0.9707748325599515,0.027277436159669082,0.9630311862561781
16,16-17,0.01747311827956989,0.9932795698924731,0.017749250146607665,0.9885240827065591,0.02106684524109495,0.984098031497273
17,17-18,0.006720430107526882,1.0,0.011475917293440848,1.0,0.01590196850272688,0.9999999999999999
